Punto vendita,Data,Codice,Nome,Quantità,Prezzo,Totale
CAFEZAL_CSO_MAGENTA,2023-11-05 11:02:06,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-05 11:02:06,5010,GARIBALDI,1,2,2
CAFEZAL_SOLFERINO,2023-11-05 11:01:06,1139,BRIOCHE CIOCCO NOCCIOLE,2,2.8,5.6
CAFEZAL_SOLFERINO,2023-11-05 11:01:06,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-05 11:01:06,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 11:01:06,1223,THE DAMMAN,1,5,5
CAFEZAL_SOLFERINO,2023-11-05 11:01:06,1133,BRIOCHE CREMA,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-11-05 11:01:06,1022,CAFFE LATTE,1,4,4
CAFEZAL_PREMUDA,2023-11-05 10:58:23,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 10:58:23,5331,BRIOCHE SPECIALE,3,3,9
CAFEZAL_PREMUDA,2023-11-05 10:58:23,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 10:58:23,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-11-05 10:53:53,5331,BRIOCHE SPECIALE,1,3,3
CAFEZAL_PREMUDA,2023-11-05 10:53:53,2003,FLAT WHITE,2,3.8,7.6
CAFEZAL_PREMUDA,2023-11-05 10:53:53,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-05 10:53:53,2145,BRIOCHE CREMA CARCIOFI,2,5.5,11
CAFEZAL_PREMUDA,2023-11-05 10:53:53,2139,BRIOCHE CIOCCO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 10:53:53,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-05 10:47:45,1174,BRIOCHE VUOTA,5,1.8,9
CAFEZAL_SOLFERINO,2023-11-05 10:47:45,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 10:45:38,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 10:45:38,2014,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-11-05 10:44:29,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:43:58,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 10:43:58,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-05 10:43:58,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:43:58,2069,COOKIE,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-05 10:41:01,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 10:39:51,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-05 10:39:51,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-05 10:38:38,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-05 10:36:56,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-05 10:35:54,5010,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-11-05 10:35:35,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 10:35:35,1201,CAPPUCCINO SINGLE ORIGIN,2,3,6
CAFEZAL_SOLFERINO,2023-11-05 10:34:52,5313,MIGNON,2,2,4
CAFEZAL_SOLFERINO,2023-11-05 10:34:52,1217,FILTER TIER 1,2,5,10
CAFEZAL_SOLFERINO,2023-11-05 10:34:52,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 10:33:17,5313,MIGNON,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 10:33:17,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 10:33:01,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-05 10:31:30,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 10:31:30,2345,MUFFIN,1,3.5,3.5
CAFEZAL_PREMUDA,2023-11-05 10:31:30,5331,BRIOCHE SPECIALE,1,3,3
CAFEZAL_PREMUDA,2023-11-05 10:31:30,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-05 10:31:30,2093,"ACQUA GASATA 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_CSO_MAGENTA,2023-11-05 10:29:53,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-05 10:28:07,5060,CROISSANT VUOTO,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-05 10:28:07,5158,CAPPUCCINO SINGLE ORIGIN,1,2,2
CAFEZAL_CSO_MAGENTA,2023-11-05 10:28:07,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-05 10:27:19,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 10:26:09,1141,BRIOCHE CIOCCO ARANCIA,2,2.8,5.6
CAFEZAL_SOLFERINO,2023-11-05 10:26:09,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-11-05 10:25:41,1327,LEMONAID,1,5,5
CAFEZAL_SOLFERINO,2023-11-05 10:25:41,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 10:25:41,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-11-05 10:25:08,1022,CAFFE LATTE,1,4,4
CAFEZAL_CSO_MAGENTA,2023-11-05 10:24:47,5060,CROISSANT VUOTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:24:10,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:23:51,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:23:51,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 10:23:51,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-11-05 10:23:04,1017,ATLANTICO,1,2,2
CAFEZAL_CSO_MAGENTA,2023-11-05 10:22:40,5010,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-11-05 10:22:28,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 10:22:12,1223,THE DAMMAN,1,5,5
CAFEZAL_SOLFERINO,2023-11-05 10:22:12,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-11-05 10:22:12,1141,BRIOCHE CIOCCO ARANCIA,1,2.8,2.8
CAFEZAL_CSO_MAGENTA,2023-11-05 10:22:10,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:22:00,5348,AVOEGG BRUNCH,1,23.77,23.77
CAFEZAL_PREMUDA,2023-11-05 10:21:29,5357,SPECIAL BRUNCH,1,32.8,32.8
CAFEZAL_CSO_MAGENTA,2023-11-05 10:19:40,5010,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-11-05 10:19:40,5060,CROISSANT VUOTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:19:01,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_CSO_MAGENTA,2023-11-05 10:15:58,5313,MIGNON,1,1.8,1.8
CAFEZAL_CSO_MAGENTA,2023-11-05 10:15:58,5175,FILTER 2 COLOMBIA,1,6,6
CAFEZAL_CSO_MAGENTA,2023-11-05 10:15:58,5313,MIGNON,1,3,3
CAFEZAL_SOLFERINO,2023-11-05 10:15:17,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 10:15:17,1021,SOIA/OAT,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-11-05 10:15:17,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-05 10:15:17,1141,BRIOCHE CIOCCO ARANCIA,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-11-05 10:15:17,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 10:15:17,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-11-05 10:10:30,1017,ATLANTICO,1,2,2
CAFEZAL_CSO_MAGENTA,2023-11-05 10:09:29,5010,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-11-05 10:09:29,5060,CROISSANT VUOTO,2,1.5,3
CAFEZAL_PREMUDA,2023-11-05 10:09:19,2070,BRIOCHE VUOTA,1,3,3
CAFEZAL_PREMUDA,2023-11-05 10:09:19,5331,BRIOCHE SPECIALE,1,4,4
CAFEZAL_PREMUDA,2023-11-05 10:09:19,2133,BRIOCHE CREMA,1,3,3
CAFEZAL_PREMUDA,2023-11-05 10:08:26,2004,FLAT WHITE SOY/OAT,1,4.2,4.2
CAFEZAL_PREMUDA,2023-11-05 10:08:26,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 10:08:11,5329,PASTEL DE NATA,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-05 10:08:11,1141,BRIOCHE CIOCCO ARANCIA,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-11-05 10:08:11,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_CSO_MAGENTA,2023-11-05 10:05:56,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 10:04:55,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-05 10:04:55,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 10:04:55,2139,BRIOCHE CIOCCO,2,2.5,5
CAFEZAL_PREMUDA,2023-11-05 10:04:55,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-05 10:03:54,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 10:03:54,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-05 10:03:54,2139,BRIOCHE CIOCCO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 10:00:34,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-11-05 10:00:34,2133,BRIOCHE CREMA,2,2.5,5
CAFEZAL_PREMUDA,2023-11-05 10:00:34,2271,SERVIZIO,2,0.5,1
CAFEZAL_SOLFERINO,2023-11-05 9:56:51,1133,BRIOCHE CREMA,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-11-05 9:56:51,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-05 9:56:51,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-11-05 9:56:51,1092,ACQUA NATURALE 1L MICROFILTER,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:56:41,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 9:56:41,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 9:56:41,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-11-05 9:56:41,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:51:00,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:47:10,1175,BRIOCHE VUOTA INTEGRALE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 9:47:10,2070,BRIOCHE VUOTA,3,1.5,4.5
CAFEZAL_PREMUDA,2023-11-05 9:47:10,2139,BRIOCHE CIOCCO,2,2.5,5
CAFEZAL_SOLFERINO,2023-11-05 9:43:14,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:38:43,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-05 9:38:43,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-05 9:38:43,2271,SERVIZIO,3,0.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 9:36:30,2346,MUFFIN,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-11-05 9:36:30,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 9:36:30,1069,COOKIE,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-05 9:36:30,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_CSO_MAGENTA,2023-11-05 9:35:23,5015,CAPPUCCINO DEK,1,2,2
CAFEZAL_CSO_MAGENTA,2023-11-05 9:35:23,5060,CROISSANT VUOTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:34:35,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-05 9:34:35,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:34:35,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_CSO_MAGENTA,2023-11-05 9:34:22,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:30:39,1175,BRIOCHE VUOTA INTEGRALE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-05 9:30:39,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-05 9:28:15,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-11-05 9:25:44,2223,THE DAMMAN,1,5,5
CAFEZAL_PREMUDA,2023-11-05 9:25:44,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 9:25:44,2005,CORTADO,1,3.1,3.1
CAFEZAL_PREMUDA,2023-11-05 9:25:44,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-05 9:25:44,2145,BRIOCHE CREMA CARCIOFI,1,5.5,5.5
CAFEZAL_PREMUDA,2023-11-05 9:12:50,5331,BRIOCHE SPECIALE,1,3,3
CAFEZAL_PREMUDA,2023-11-05 9:12:50,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-11-05 9:12:50,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-11-05 9:12:50,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 9:12:50,2142,BRIOCHE COTTO ROBIOLA,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,1021,SOIA/OAT,2,0.5,1
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,1174,BRIOCHE VUOTA,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,1002,CAPPUCCINO OAT,1,3,3
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,5313,MIGNON,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-11-05 9:09:28,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-05 9:02:41,2139,BRIOCHE CIOCCO,2,2.5,5
CAFEZAL_PREMUDA,2023-11-05 9:02:41,5361,CAPRESE,1,5,5
CAFEZAL_PREMUDA,2023-11-05 9:02:41,5329,PASTEL DE NATA,10,3,30
CAFEZAL_PREMUDA,2023-11-05 9:02:41,2073,BANANA BREAD,1,4,4
CAFEZAL_PREMUDA,2023-11-05 9:02:41,2070,BRIOCHE VUOTA,2,1.5,3
CAFEZAL_PREMUDA,2023-11-05 9:02:41,5331,BRIOCHE SPECIALE,2,3,6
CAFEZAL_PREMUDA,2023-11-05 8:47:12,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-05 8:47:12,5331,BRIOCHE SPECIALE,1,3,3
CAFEZAL_PREMUDA,2023-11-05 8:47:12,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-04 20:25:38,2271,SERVIZIO,1,2,2
CAFEZAL_PREMUDA,2023-11-04 20:25:38,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-04 20:25:38,2069,COOKIE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 20:11:21,2221,COLD BREW,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 19:46:31,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 19:46:31,2435,CHAI LATTE,1,5,5
CAFEZAL_PREMUDA,2023-11-04 19:46:12,2435,CHAI LATTE,1,5,5
CAFEZAL_PREMUDA,2023-11-04 19:46:12,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 19:45:42,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 19:45:42,5370,KAJABURE FILTRO,1,6,6
CAFEZAL_PREMUDA,2023-11-04 19:33:59,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-04 19:33:59,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 19:33:59,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 19:33:59,5361,CAPRESE,1,5,5
CAFEZAL_PREMUDA,2023-11-04 19:33:59,2271,SERVIZIO,2,2,4
CAFEZAL_PREMUDA,2023-11-04 19:29:57,2271,SERVIZIO,2,2,4
CAFEZAL_PREMUDA,2023-11-04 19:29:57,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 19:29:57,2003,FLAT WHITE,1,4.3,4.3
CAFEZAL_PREMUDA,2023-11-04 19:13:58,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-04 18:52:34,2208,SPREMUTA MISTA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 18:52:34,2223,THE DAMMAN,1,5,5
CAFEZAL_PREMUDA,2023-11-04 18:52:34,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 18:52:34,5313,MIGNON,1,2,2
CAFEZAL_PREMUDA,2023-11-04 18:45:50,5367,FUNKY MONKEY 250GR,1,21,21
CAFEZAL_PREMUDA,2023-11-04 18:45:50,5368,FUNKY MONKEY FILTRO,1,6,6
CAFEZAL_PREMUDA,2023-11-04 18:45:50,5370,KAJABURE FILTRO,1,6,6
CAFEZAL_PREMUDA,2023-11-04 18:45:50,2069,COOKIE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 18:45:50,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 18:34:19,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 18:34:19,2207,SPREMUTA POMPELMO,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 18:18:09,5329,PASTEL DE NATA,1,3,3
CAFEZAL_PREMUDA,2023-11-04 18:18:09,5368,FUNKY MONKEY FILTRO,2,6,12
CAFEZAL_PREMUDA,2023-11-04 18:18:09,2073,BANANA BREAD,1,4,4
CAFEZAL_PREMUDA,2023-11-04 18:18:09,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 18:15:08,2199,CAMPARI SPRITZ,2,8,16
CAFEZAL_PREMUDA,2023-11-04 18:15:08,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 18:12:00,2223,THE DAMMAN,2,5,10
CAFEZAL_PREMUDA,2023-11-04 18:12:00,2271,SERVIZIO,2,0.5,1
CAFEZAL_SOLFERINO,2023-11-04 18:09:55,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-04 18:01:37,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-04 18:00:40,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-04 18:00:40,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-11-04 17:59:59,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-04 17:59:59,1223,THE DAMMAN,1,5,5
CAFEZAL_SOLFERINO,2023-11-04 17:59:59,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-04 17:59:59,5329,PASTEL DE NATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 17:56:10,2018,SINGLE ORIGIN DOPPIO,1,3,3
CAFEZAL_PREMUDA,2023-11-04 17:56:10,2223,THE DAMMAN,1,5,5
CAFEZAL_PREMUDA,2023-11-04 17:56:10,2271,SERVIZIO,2,0.5,1
CAFEZAL_SOLFERINO,2023-11-04 17:54:22,2001,CAPPUCCINO,3,2.5,7.5
CAFEZAL_SOLFERINO,2023-11-04 17:54:22,2346,MUFFIN,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-11-04 17:54:22,1014,GARIBALDI,3,1.5,4.5
CAFEZAL_PREMUDA,2023-11-04 17:52:23,5313,MIGNON,1,2,2
CAFEZAL_PREMUDA,2023-11-04 17:52:23,2019,CAPPUCCINO DEK,2,2.2,4.4
CAFEZAL_PREMUDA,2023-11-04 17:47:46,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-11-04 17:47:46,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-04 17:47:46,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 17:41:07,2283,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 17:41:07,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-11-04 17:39:05,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-11-04 17:37:38,2098,SUCCO NETTARE,1,3.5,3.5
CAFEZAL_PREMUDA,2023-11-04 17:37:07,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 17:37:07,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 17:37:07,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-04 17:36:40,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 17:36:40,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 17:36:40,2223,THE DAMMAN,1,5,5
CAFEZAL_PREMUDA,2023-11-04 17:35:19,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 17:35:19,2013,ICED LATTE,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 17:35:19,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-11-04 17:34:12,5313,MIGNON,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-11-04 17:34:12,5329,PASTEL DE NATA,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-04 17:34:12,1003,FLAT WHITE,3,3.8,11.4
CAFEZAL_SOLFERINO,2023-11-04 17:34:12,1005,CORTADO,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-11-04 17:34:12,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-11-04 17:30:54,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-11-04 17:29:36,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 17:28:45,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 17:28:45,2069,COOKIE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 17:28:20,5385,VEGANO NOCCIOLA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-11-04 17:28:20,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-11-04 17:28:20,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 17:27:30,5368,FUNKY MONKEY FILTRO,1,6,6
CAFEZAL_PREMUDA,2023-11-04 17:26:51,5313,MIGNON,1,2,2
CAFEZAL_PREMUDA,2023-11-04 17:26:51,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 17:19:54,5329,PASTEL DE NATA,1,3,3
CAFEZAL_PREMUDA,2023-11-04 17:19:54,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 17:15:01,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 17:14:06,5330,CHEESECAKE MATE,1,5,5
CAFEZAL_PREMUDA,2023-11-04 17:14:06,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-11-04 17:12:27,1022,CAFFE LATTE,2,4,8
CAFEZAL_SOLFERINO,2023-11-04 17:12:27,1016,EXTRA SHOT,1,1,1
CAFEZAL_PREMUDA,2023-11-04 17:08:11,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 17:08:11,5331,BRIOCHE SPECIALE,1,3,3
CAFEZAL_PREMUDA,2023-11-04 17:08:11,2013,ICED LATTE,1,4,4
CAFEZAL_PREMUDA,2023-11-04 17:08:11,2202,FLAT WHITE SINGLE ORIGIN,1,4.5,4.5
CAFEZAL_CSO_MAGENTA,2023-11-04 17:04:25,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-11-04 17:00:43,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-04 17:00:43,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 17:00:43,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-11-04 17:00:43,5329,PASTEL DE NATA,1,3,3
CAFEZAL_PREMUDA,2023-11-04 17:00:43,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-11-04 17:00:43,2271,SERVIZIO,3,0.5,1.5
CAFEZAL_PREMUDA,2023-11-04 16:56:17,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-11-04 16:56:17,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-11-04 16:56:17,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-04 16:56:11,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-04 16:56:11,5158,CAPPUCCINO SINGLE ORIGIN,1,2,2
CAFEZAL_CSO_MAGENTA,2023-11-04 16:55:31,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-11-04 16:55:31,5020,SINGLE ORIGIN 2,1,3.5,3.5
CAFEZAL_CSO_MAGENTA,2023-11-04 16:55:31,5181,INFUSO CASCARA CAFFE,1,4,4
CAFEZAL_PREMUDA,2023-11-04 16:50:28,5328,PIZZA,1,5,5
CAFEZAL_SOLFERINO,2023-11-04 16:50:18,1018,BRASILE DOPPIO,3,3,9
CAFEZAL_PREMUDA,2023-11-04 16:49:25,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_SOLFERINO,2023-11-04 16:48:50,2001,CAPPUCCINO,1,2.5,2.5
